Nivel_agua,Nivel_total
0.8838589981447125,0.8838589981447125
0.5202226345083488,0.8842300556586271
0.26567717996289425,0.47643784786641924
0.6571428571428571,0.7714285714285715
0.23636363636363633,0.574025974025974
0.3131725417439703,0.5717996289424861
0.0549165120593692,0.0549165120593692
0.036734693877551024,0.036734693877551024
0.48089053803339515,0.7588126159554731
0.8942486085343229,0.8942486085343229
0.0549165120593692,0.0549165120593692
0.23636363636363633,0.574025974025974
0.26567717996289425,0.47643784786641924
0.798886827458256,0.92430426716141
0.798886827458256,0.92430426716141
0.99443413729128,0.99443413729128
0.23636363636363633,0.574025974025974
0.7777365491651206,0.7777365491651206
0.02782931354359925,0.02782931354359925
0.6597402597402597,0.6597402597402597
0.7948051948051948,0.7948051948051948
0.7651205936920222,0.7651205936920222
0.4445269016697588,0.4445269016697588
0.04601113172541744,0.04601113172541744
0.486456400742115,0.6504638218923934
0.5202226345083488,0.8842300556586271
0.2530612244897959,0.4760667903525046
0.7012987012987013,0.7012987012987013
0.04601113172541744,0.04601113172541744
0.3131725417439703,0.5717996289424861
0.3038961038961039,0.6608534322820038
0.33172541743970313,0.33172541743970313
0.14211502782931354,0.3862708719851577
0.5747680890538034,0.7955473098330241
0.6645640074211503,0.6645640074211503
0.5543599257884972,0.5543599257884972
0.5499072356215213,0.5499072356215213
0.486456400742115,0.6504638218923934
0.32133580705009274,0.32133580705009274
0.26567717996289425,0.47643784786641924
0.486456400742115,0.6504638218923934
0.6645640074211503,0.6645640074211503
0.8942486085343229,0.8942486085343229
0.4831168831168831,0.7020408163265306
0.3602968460111317,0.7083487940630798
0.7721706864564007,0.7721706864564007
0.6571428571428571,0.7714285714285715
0.2530612244897959,0.4760667903525046
0.26567717996289425,0.47643784786641924
0.23636363636363633,0.574025974025974
0.7012987012987013,0.7012987012987013
0.036734693877551024,0.036734693877551024
0.798886827458256,0.92430426716141
0.00890538033395176,0.00890538033395176
0.48089053803339515,0.7588126159554731
0.7087198515769945,0.7087198515769945
0.3131725417439703,0.5717996289424861
0.02782931354359925,0.02782931354359925
0.785899814471243,0.785899814471243
0.27495361781076066,0.5269016697588127
0.0,0.0
0.785899814471243,0.785899814471243
0.3131725417439703,0.5717996289424861
0.06456400742115029,0.06456400742115029
0.23636363636363633,0.574025974025974
0.01818181818181818,0.01818181818181818
0.2530612244897959,0.4760667903525046
0.036734693877551024,0.036734693877551024
0.979591836734694,0.979591836734694
0.14211502782931354,0.3862708719851577
0.3038961038961039,0.6608534322820038
0.26567717996289425,0.47643784786641924
0.02782931354359925,0.02782931354359925
0.7706864564007422,0.7706864564007422
0.04601113172541744,0.04601113172541744
0.9209647495361781,0.9209647495361781
0.4371057513914656,0.4371057513914656
0.009276437847866421,0.009276437847866421
0.26567717996289425,0.47643784786641924
0.3038961038961039,0.6608534322820038
0.26567717996289425,0.47643784786641924
0.2530612244897959,0.4760667903525046
0.486456400742115,0.6504638218923934
0.99443413729128,0.99443413729128
0.411873840445269,0.77291280148423
0.27495361781076066,0.5269016697588127
0.411873840445269,0.77291280148423
0.486456400742115,0.6504638218923934
0.7651205936920222,0.7651205936920222
0.6085343228200372,0.6085343228200372
0.979591836734694,0.979591836734694
0.16734693877551018,0.4048237476808905
0.27495361781076066,0.5269016697588127
0.3131725417439703,0.5717996289424861
0.23636363636363633,0.574025974025974
0.9209647495361781,0.9209647495361781
0.3038961038961039,0.6608534322820038
0.2530612244897959,0.4760667903525046
0.7721706864564007,0.7721706864564007
0.798886827458256,0.92430426716141
0.99443413729128,0.99443413729128
0.99443413729128,0.99443413729128
0.2530612244897959,0.4760667903525046
0.7706864564007422,0.7706864564007422
0.6571428571428571,0.7714285714285715
0.411873840445269,0.77291280148423
0.486456400742115,0.6504638218923934
0.3038961038961039,0.6608534322820038
0.5280148423005566,0.5280148423005566
0.00890538033395176,0.00890538033395176
0.7651205936920222,0.7651205936920222
0.6645640074211503,0.6645640074211503
0.26567717996289425,0.47643784786641924
0.6571428571428571,0.7714285714285715
0.7087198515769945,0.7087198515769945
0.48089053803339515,0.7588126159554731
0.6571428571428571,0.7714285714285715
0.2530612244897959,0.4760667903525046
0.7721706864564007,0.7721706864564007
0.41669758812615953,0.6794063079777366
0.7833024118738404,0.7833024118738404
0.6645640074211503,0.6645640074211503
0.036734693877551024,0.036734693877551024
0.5747680890538034,0.7955473098330241
0.7706864564007422,0.7706864564007422
0.01818181818181818,0.01818181818181818
0.04601113172541744,0.04601113172541744
0.14211502782931354,0.3862708719851577
0.3038961038961039,0.6608534322820038
0.798886827458256,0.92430426716141
0.2530612244897959,0.4760667903525046
0.02782931354359925,0.02782931354359925
0.7706864564007422,0.7706864564007422
0.3131725417439703,0.5717996289424861
0.27495361781076066,0.5269016697588127
0.4946196660482374,0.4946196660482374
0.04601113172541744,0.04601113172541744
0.3706864564007421,0.5836734693877551
0.036734693877551024,0.036734693877551024
0.798886827458256,0.92430426716141
0.8942486085343229,0.8942486085343229
0.036734693877551024,0.036734693877551024
0.4330241187384044,0.4330241187384044
0.3706864564007421,0.5836734693877551
0.036734693877551024,0.036734693877551024
0.6307977736549165,0.6307977736549165
0.20816326530612242,0.5528756957328386
0.486456400742115,0.6504638218923934
0.6018552875695733,0.6018552875695733
0.5202226345083488,0.8842300556586271
0.5606679035250464,0.5606679035250464
0.5499072356215213,0.5499072356215213
0.4445269016697588,0.4445269016697588
0.6597402597402597,0.6597402597402597
0.6571428571428571,0.7714285714285715
0.486456400742115,0.6504638218923934
0.6645640074211503,0.6645640074211503
0.486456400742115,0.6504638218923934
0.26567717996289425,0.47643784786641924
1.0,1.0
0.036734693877551024,0.036734693877551024
0.8883116883116883,0.8883116883116883
0.06456400742115029,0.06456400742115029
0.09536178107606677,0.4371057513914656
0.036734693877551024,0.036734693877551024
0.2530612244897959,0.4760667903525046
0.5747680890538034,0.7955473098330241
0.20816326530612242,0.5528756957328386
0.8883116883116883,0.8883116883116883
0.4419294990723562,0.4419294990723562
0.036734693877551024,0.036734693877551024
0.6452690166975882,0.6452690166975882
0.979591836734694,0.979591836734694
0.6018552875695733,0.6018552875695733
0.23636363636363633,0.574025974025974
0.5202226345083488,0.8842300556586271
0.00890538033395176,0.00890538033395176
0.4946196660482374,0.4946196660482374
0.3706864564007421,0.5836734693877551
0.7012987012987013,0.7012987012987013
0.26567717996289425,0.47643784786641924
0.3131725417439703,0.5717996289424861
0.26567717996289425,0.47643784786641924
0.798886827458256,0.92430426716141
0.48089053803339515,0.7588126159554731
0.6645640074211503,0.6645640074211503
0.2530612244897959,0.4760667903525046
0.23636363636363633,0.574025974025974
0.4786641929499072,0.4786641929499072
0.02782931354359925,0.02782931354359925
0.798886827458256,0.92430426716141
0.036734693877551024,0.036734693877551024
0.02782931354359925,0.02782931354359925
0.00890538033395176,0.00890538033395176
0.7948051948051948,0.7948051948051948
0.7948051948051948,0.7948051948051948
0.486456400742115,0.6504638218923934
0.8868274582560297,0.8868274582560297
0.5747680890538034,0.7955473098330241
0.3131725417439703,0.5717996289424861
0.6571428571428571,0.7714285714285715
0.2530612244897959,0.4760667903525046
0.16734693877551018,0.4048237476808905
0.6597402597402597,0.6597402597402597
0.486456400742115,0.6504638218923934
0.7948051948051948,0.7948051948051948
0.8838589981447125,0.8838589981447125
0.45343228200371055,0.45343228200371055
0.6571428571428571,0.7714285714285715
0.009276437847866421,0.009276437847866421
0.00890538033395176,0.00890538033395176
0.798886827458256,0.92430426716141
0.3602968460111317,0.7083487940630798
0.486456400742115,0.6504638218923934
0.5543599257884972,0.5543599257884972
0.7769944341372913,0.7769944341372913
0.48089053803339515,0.7588126159554731
0.6571428571428571,0.7714285714285715
0.26567717996289425,0.47643784786641924
0.2530612244897959,0.4760667903525046
0.99443413729128,0.99443413729128
0.5202226345083488,0.8842300556586271
0.14211502782931354,0.3862708719851577
0.4426716141001855,0.4426716141001855
0.00890538033395176,0.00890538033395176
0.32541743970315395,0.32541743970315395
0.4831168831168831,0.7020408163265306
0.26567717996289425,0.47643784786641924
0.5499072356215213,0.5499072356215213
0.486456400742115,0.6504638218923934
0.7651205936920222,0.7651205936920222
0.05528756957328385,0.05528756957328385
0.33172541743970313,0.33172541743970313
0.3269016697588126,0.3269016697588126
0.04601113172541744,0.04601113172541744
0.486456400742115,0.6504638218923934
0.2530612244897959,0.4760667903525046
0.16734693877551018,0.4048237476808905
0.2530612244897959,0.4760667903525046
0.6452690166975882,0.6452690166975882
0.0549165120593692,0.0549165120593692
0.26567717996289425,0.47643784786641924
0.0,0.0
0.2530612244897959,0.4760667903525046
0.26567717996289425,0.47643784786641924
0.036734693877551024,0.036734693877551024
0.20816326530612242,0.5528756957328386
0.3038961038961039,0.6608534322820038
0.41669758812615953,0.6794063079777366
0.4371057513914656,0.4371057513914656
0.7087198515769945,0.7087198515769945
0.7769944341372913,0.7769944341372913
0.8838589981447125,0.8838589981447125
0.04601113172541744,0.04601113172541744
0.5202226345083488,0.8842300556586271
0.09536178107606677,0.4371057513914656
0.01818181818181818,0.01818181818181818
0.8868274582560297,0.8868274582560297
0.785899814471243,0.785899814471243
0.7651205936920222,0.7651205936920222
0.6690166975881262,0.6690166975881262
0.16734693877551018,0.4048237476808905
0.02782931354359925,0.02782931354359925
0.036734693877551024,0.036734693877551024
0.3602968460111317,0.7083487940630798
0.8868274582560297,0.8868274582560297
0.3131725417439703,0.5717996289424861
0.411873840445269,0.77291280148423
0.02782931354359925,0.02782931354359925
0.5606679035250464,0.5606679035250464
0.6307977736549165,0.6307977736549165
0.33172541743970313,0.33172541743970313
0.6571428571428571,0.7714285714285715
0.27495361781076066,0.5269016697588127
0.04601113172541744,0.04601113172541744
0.04601113172541744,0.04601113172541744
0.99443413729128,0.99443413729128
0.00890538033395176,0.00890538033395176
0.2530612244897959,0.4760667903525046
0.798886827458256,0.92430426716141
0.486456400742115,0.6504638218923934
0.26567717996289425,0.47643784786641924
0.5543599257884972,0.5543599257884972
0.486456400742115,0.6504638218923934
0.26567717996289425,0.47643784786641924
0.6571428571428571,0.7714285714285715
0.2530612244897959,0.4760667903525046
0.2530612244897959,0.4760667903525046
0.23636363636363633,0.574025974025974
0.4946196660482374,0.4946196660482374
0.99443413729128,0.99443413729128
0.26567717996289425,0.47643784786641924
0.02782931354359925,0.02782931354359925
0.6690166975881262,0.6690166975881262
0.6341372912801484,0.9343228200371058
0.486456400742115,0.6504638218923934
0.09536178107606677,0.4371057513914656
0.6452690166975882,0.6452690166975882
0.5202226345083488,0.8842300556586271
0.7833024118738404,0.7833024118738404
0.6571428571428571,0.7714285714285715
0.09536178107606677,0.4371057513914656
0.41669758812615953,0.6794063079777366
0.6452690166975882,0.6452690166975882
0.16734693877551018,0.4048237476808905
0.6452690166975882,0.6452690166975882
0.0,0.0
0.3038961038961039,0.6608534322820038
0.14211502782931354,0.3862708719851577
0.26567717996289425,0.47643784786641924
0.6571428571428571,0.7714285714285715
0.0,0.0
0.6571428571428571,0.7714285714285715
0.33172541743970313,0.33172541743970313
0.02782931354359925,0.02782931354359925
0.02782931354359925,0.02782931354359925
0.7769944341372913,0.7769944341372913
0.6571428571428571,0.7714285714285715
0.6571428571428571,0.7714285714285715
0.16734693877551018,0.4048237476808905
0.45343228200371055,0.45343228200371055
0.036734693877551024,0.036734693877551024
0.27495361781076066,0.5269016697588127
0.04601113172541744,0.04601113172541744
0.26567717996289425,0.47643784786641924
0.6018552875695733,0.6018552875695733
0.5202226345083488,0.8842300556586271
0.01818181818181818,0.01818181818181818
0.48089053803339515,0.7588126159554731
0.26567717996289425,0.47643784786641924
0.7651205936920222,0.7651205936920222
0.05528756957328385,0.05528756957328385
0.26567717996289425,0.47643784786641924
0.6341372912801484,0.9343228200371058
0.5747680890538034,0.7955473098330241
0.26567717996289425,0.47643784786641924
0.7769944341372913,0.7769944341372913
0.6307977736549165,0.6307977736549165
0.6341372912801484,0.9343228200371058
0.14211502782931354,0.3862708719851577
0.411873840445269,0.77291280148423
0.486456400742115,0.6504638218923934
0.99443413729128,0.99443413729128
0.6018552875695733,0.6018552875695733
0.3131725417439703,0.5717996289424861
0.3131725417439703,0.5717996289424861
0.3131725417439703,0.5717996289424861
0.036734693877551024,0.036734693877551024
0.02782931354359925,0.02782931354359925
0.6571428571428571,0.7714285714285715
0.09536178107606677,0.4371057513914656
0.036734693877551024,0.036734693877551024
0.3706864564007421,0.5836734693877551
0.4445269016697588,0.4445269016697588
0.26567717996289425,0.47643784786641924
0.4946196660482374,0.4946196660482374
0.6645640074211503,0.6645640074211503
0.23636363636363633,0.574025974025974
0.4831168831168831,0.7020408163265306
0.26567717996289425,0.47643784786641924
0.7706864564007422,0.7706864564007422
0.26567717996289425,0.47643784786641924
0.798886827458256,0.92430426716141
0.5202226345083488,0.8842300556586271
0.45343228200371055,0.45343228200371055
0.5202226345083488,0.8842300556586271
0.6274582560296846,0.6274582560296846
0.33172541743970313,0.33172541743970313
0.0549165120593692,0.0549165120593692
0.7706864564007422,0.7706864564007422
0.05528756957328385,0.05528756957328385
0.27495361781076066,0.5269016697588127
0.26567717996289425,0.47643784786641924
0.7012987012987013,0.7012987012987013
0.16734693877551018,0.4048237476808905
0.3269016697588126,0.3269016697588126
0.486456400742115,0.6504638218923934
0.2530612244897959,0.4760667903525046
0.5280148423005566,0.5280148423005566
0.2530612244897959,0.4760667903525046
0.26567717996289425,0.47643784786641924
0.48089053803339515,0.7588126159554731
0.3602968460111317,0.7083487940630798
0.05528756957328385,0.05528756957328385
0.99443413729128,0.99443413729128
0.411873840445269,0.77291280148423
0.32133580705009274,0.32133580705009274
0.6018552875695733,0.6018552875695733
0.872356215213358,0.872356215213358
0.26567717996289425,0.47643784786641924
0.6608534322820038,0.6608534322820038
0.7706864564007422,0.7706864564007422
0.486456400742115,0.6504638218923934
0.3038961038961039,0.6608534322820038
0.33172541743970313,0.33172541743970313
0.02782931354359925,0.02782931354359925
0.6452690166975882,0.6452690166975882
0.00890538033395176,0.00890538033395176
0.14211502782931354,0.3862708719851577
0.6018552875695733,0.6018552875695733
0.06456400742115029,0.06456400742115029
0.2530612244897959,0.4760667903525046
0.6452690166975882,0.6452690166975882
0.798886827458256,0.92430426716141
0.26567717996289425,0.47643784786641924
0.4805194805194805,0.4805194805194805
1.0,1.0
0.9291280148423006,0.9291280148423006
0.5280148423005566,0.5280148423005566
0.09536178107606677,0.4371057513914656
0.2530612244897959,0.4760667903525046
0.2530612244897959,0.4760667903525046
0.979591836734694,0.979591836734694
0.26567717996289425,0.47643784786641924
0.6018552875695733,0.6018552875695733
0.7721706864564007,0.7721706864564007
0.7721706864564007,0.7721706864564007
0.486456400742115,0.6504638218923934
0.979591836734694,0.979591836734694
0.4426716141001855,0.4426716141001855
0.8942486085343229,0.8942486085343229
0.6085343228200372,0.6085343228200372
0.6571428571428571,0.7714285714285715
0.2530612244897959,0.4760667903525046
0.798886827458256,0.92430426716141
0.26567717996289425,0.47643784786641924
0.04601113172541744,0.04601113172541744
0.26567717996289425,0.47643784786641924
0.26567717996289425,0.47643784786641924
0.04601113172541744,0.04601113172541744
0.7948051948051948,0.7948051948051948
0.23636363636363633,0.574025974025974
0.00890538033395176,0.00890538033395176
0.6571428571428571,0.7714285714285715
0.6018552875695733,0.6018552875695733
0.09536178107606677,0.4371057513914656
0.7769944341372913,0.7769944341372913
0.6571428571428571,0.7714285714285715
0.16734693877551018,0.4048237476808905
0.01818181818181818,0.01818181818181818
0.8942486085343229,0.8942486085343229
0.5202226345083488,0.8842300556586271
0.7769944341372913,0.7769944341372913
0.04601113172541744,0.04601113172541744
0.4419294990723562,0.4419294990723562
0.3602968460111317,0.7083487940630798
0.4330241187384044,0.4330241187384044
0.09536178107606677,0.4371057513914656
0.23636363636363633,0.574025974025974
0.6608534322820038,0.6608534322820038
0.8883116883116883,0.8883116883116883
0.26567717996289425,0.47643784786641924
0.5202226345083488,0.8842300556586271
0.27495361781076066,0.5269016697588127
0.798886827458256,0.92430426716141
0.26567717996289425,0.47643784786641924
0.7706864564007422,0.7706864564007422
0.20816326530612242,0.5528756957328386
0.0549165120593692,0.0549165120593692
0.14211502782931354,0.3862708719851577
0.036734693877551024,0.036734693877551024
0.04601113172541744,0.04601113172541744
0.26567717996289425,0.47643784786641924
0.6085343228200372,0.6085343228200372
0.06456400742115029,0.06456400742115029
0.5202226345083488,0.8842300556586271
0.26567717996289425,0.47643784786641924
0.9209647495361781,0.9209647495361781
0.4805194805194805,0.4805194805194805
0.04601113172541744,0.04601113172541744
0.8868274582560297,0.8868274582560297
0.2530612244897959,0.4760667903525046
0.4445269016697588,0.4445269016697588
0.3131725417439703,0.5717996289424861
0.3269016697588126,0.3269016697588126
0.036734693877551024,0.036734693877551024
0.3131725417439703,0.5717996289424861
0.3038961038961039,0.6608534322820038
0.7087198515769945,0.7087198515769945
0.036734693877551024,0.036734693877551024
0.16734693877551018,0.4048237476808905
0.02782931354359925,0.02782931354359925
0.7012987012987013,0.7012987012987013
0.26567717996289425,0.47643784786641924
0.009276437847866421,0.009276437847866421
0.04601113172541744,0.04601113172541744
1.0,1.0
0.036734693877551024,0.036734693877551024
0.2530612244897959,0.4760667903525046
0.7777365491651206,0.7777365491651206
0.26567717996289425,0.47643784786641924
0.036734693877551024,0.036734693877551024
0.6571428571428571,0.7714285714285715
0.7012987012987013,0.7012987012987013
0.48089053803339515,0.7588126159554731
0.6571428571428571,0.7714285714285715
0.036734693877551024,0.036734693877551024
0.6341372912801484,0.9343228200371058
0.04601113172541744,0.04601113172541744
0.41669758812615953,0.6794063079777366
0.798886827458256,0.92430426716141
0.6452690166975882,0.6452690166975882
0.6571428571428571,0.7714285714285715
0.5202226345083488,0.8842300556586271
0.2530612244897959,0.4760667903525046
0.3131725417439703,0.5717996289424861
0.04601113172541744,0.04601113172541744
0.6341372912801484,0.9343228200371058
0.7087198515769945,0.7087198515769945
0.00890538033395176,0.00890538033395176
0.486456400742115,0.6504638218923934
0.6571428571428571,0.7714285714285715
0.6274582560296846,0.6274582560296846
0.4445269016697588,0.4445269016697588
0.32133580705009274,0.32133580705009274
0.02782931354359925,0.02782931354359925
0.26567717996289425,0.47643784786641924
0.09536178107606677,0.4371057513914656
0.7706864564007422,0.7706864564007422
0.20816326530612242,0.5528756957328386
0.48089053803339515,0.7588126159554731
0.798886827458256,0.92430426716141
0.411873840445269,0.77291280148423
0.798886827458256,0.92430426716141
0.6645640074211503,0.6645640074211503
0.411873840445269,0.77291280148423
0.2530612244897959,0.4760667903525046
0.3131725417439703,0.5717996289424861
0.7012987012987013,0.7012987012987013
0.3602968460111317,0.7083487940630798
0.2530612244897959,0.4760667903525046
0.9209647495361781,0.9209647495361781
0.26567717996289425,0.47643784786641924
0.411873840445269,0.77291280148423
0.09536178107606677,0.4371057513914656
0.7012987012987013,0.7012987012987013
0.14211502782931354,0.3862708719851577
0.979591836734694,0.979591836734694
0.6597402597402597,0.6597402597402597
0.798886827458256,0.92430426716141
0.09536178107606677,0.4371057513914656
0.6307977736549165,0.6307977736549165
0.3602968460111317,0.7083487940630798
0.6571428571428571,0.7714285714285715
0.06456400742115029,0.06456400742115029
0.979591836734694,0.979591836734694
0.7948051948051948,0.7948051948051948
0.2530612244897959,0.4760667903525046
0.486456400742115,0.6504638218923934
0.3602968460111317,0.7083487940630798
0.2530612244897959,0.4760667903525046
0.7721706864564007,0.7721706864564007
0.411873840445269,0.77291280148423
0.6597402597402597,0.6597402597402597
0.7777365491651206,0.7777365491651206
0.00890538033395176,0.00890538033395176
0.04601113172541744,0.04601113172541744
0.33172541743970313,0.33172541743970313
0.27495361781076066,0.5269016697588127
0.6597402597402597,0.6597402597402597
0.3131725417439703,0.5717996289424861
0.26567717996289425,0.47643784786641924
0.27495361781076066,0.5269016697588127
0.486456400742115,0.6504638218923934
0.5543599257884972,0.5543599257884972
0.00890538033395176,0.00890538033395176
0.5202226345083488,0.8842300556586271
0.3602968460111317,0.7083487940630798
0.06456400742115029,0.06456400742115029
0.6608534322820038,0.6608534322820038
0.411873840445269,0.77291280148423
0.7948051948051948,0.7948051948051948
0.7706864564007422,0.7706864564007422
0.5202226345083488,0.8842300556586271
0.036734693877551024,0.036734693877551024
0.9209647495361781,0.9209647495361781
0.02782931354359925,0.02782931354359925
0.411873840445269,0.77291280148423
1.0,1.0
0.26567717996289425,0.47643784786641924
0.41669758812615953,0.6794063079777366
0.0,0.0
0.036734693877551024,0.036734693877551024
0.2530612244897959,0.4760667903525046
0.3131725417439703,0.5717996289424861
0.04601113172541744,0.04601113172541744
0.009276437847866421,0.009276437847866421
0.04601113172541744,0.04601113172541744
0.486456400742115,0.6504638218923934
0.5747680890538034,0.7955473098330241
0.05528756957328385,0.05528756957328385
0.6645640074211503,0.6645640074211503
0.26567717996289425,0.47643784786641924
0.8942486085343229,0.8942486085343229
0.486456400742115,0.6504638218923934
0.2530612244897959,0.4760667903525046
0.486456400742115,0.6504638218923934
0.2530612244897959,0.4760667903525046
0.06456400742115029,0.06456400742115029
0.14211502782931354,0.3862708719851577
0.5202226345083488,0.8842300556586271
0.798886827458256,0.92430426716141
0.7769944341372913,0.7769944341372913
0.3131725417439703,0.5717996289424861
0.26567717996289425,0.47643784786641924
0.6307977736549165,0.6307977736549165
0.4445269016697588,0.4445269016697588
0.48089053803339515,0.7588126159554731
0.5280148423005566,0.5280148423005566
0.7769944341372913,0.7769944341372913
0.6085343228200372,0.6085343228200372
0.2530612244897959,0.4760667903525046
0.979591836734694,0.979591836734694
0.4946196660482374,0.4946196660482374
0.48089053803339515,0.7588126159554731
0.7833024118738404,0.7833024118738404
0.14211502782931354,0.3862708719851577
0.5202226345083488,0.8842300556586271
0.6608534322820038,0.6608534322820038
0.979591836734694,0.979591836734694
0.4445269016697588,0.4445269016697588
0.6571428571428571,0.7714285714285715
0.14211502782931354,0.3862708719851577
0.23636363636363633,0.574025974025974
0.27495361781076066,0.5269016697588127
0.3706864564007421,0.5836734693877551
0.6274582560296846,0.6274582560296846
0.14211502782931354,0.3862708719851577
0.23636363636363633,0.574025974025974
0.5202226345083488,0.8842300556586271
0.26567717996289425,0.47643784786641924
0.3602968460111317,0.7083487940630798
0.3038961038961039,0.6608534322820038
0.02782931354359925,0.02782931354359925
0.04601113172541744,0.04601113172541744
0.99443413729128,0.99443413729128
0.8883116883116883,0.8883116883116883
0.5202226345083488,0.8842300556586271
0.20816326530612242,0.5528756957328386
0.02782931354359925,0.02782931354359925
0.45343228200371055,0.45343228200371055
0.14211502782931354,0.3862708719851577
0.798886827458256,0.92430426716141
0.3131725417439703,0.5717996289424861
0.5202226345083488,0.8842300556586271
0.6341372912801484,0.9343228200371058
0.6571428571428571,0.7714285714285715
0.7948051948051948,0.7948051948051948
0.872356215213358,0.872356215213358
0.01818181818181818,0.01818181818181818
0.2530612244897959,0.4760667903525046
0.3038961038961039,0.6608534322820038
0.48089053803339515,0.7588126159554731
0.411873840445269,0.77291280148423
0.06456400742115029,0.06456400742115029
0.036734693877551024,0.036734693877551024
0.4805194805194805,0.4805194805194805
0.6571428571428571,0.7714285714285715
0.04601113172541744,0.04601113172541744
0.16734693877551018,0.4048237476808905
0.411873840445269,0.77291280148423
0.6341372912801484,0.9343228200371058
0.4445269016697588,0.4445269016697588
0.6571428571428571,0.7714285714285715
0.26567717996289425,0.47643784786641924
0.02782931354359925,0.02782931354359925
0.009276437847866421,0.009276437847866421
0.411873840445269,0.77291280148423
0.8942486085343229,0.8942486085343229
0.6341372912801484,0.9343228200371058
0.5499072356215213,0.5499072356215213
0.411873840445269,0.77291280148423
0.09536178107606677,0.4371057513914656
0.036734693877551024,0.036734693877551024
0.04601113172541744,0.04601113172541744
0.7777365491651206,0.7777365491651206
0.09536178107606677,0.4371057513914656
0.6274582560296846,0.6274582560296846
0.32133580705009274,0.32133580705009274
0.41669758812615953,0.6794063079777366
0.45343228200371055,0.45343228200371055
0.2530612244897959,0.4760667903525046
0.16734693877551018,0.4048237476808905
0.4426716141001855,0.4426716141001855
0.4445269016697588,0.4445269016697588
0.5747680890538034,0.7955473098330241
0.33172541743970313,0.33172541743970313
0.5202226345083488,0.8842300556586271
0.3038961038961039,0.6608534322820038
0.3131725417439703,0.5717996289424861
0.5202226345083488,0.8842300556586271
0.3602968460111317,0.7083487940630798
0.486456400742115,0.6504638218923934
0.99443413729128,0.99443413729128
0.45343228200371055,0.45343228200371055
0.3706864564007421,0.5836734693877551
0.798886827458256,0.92430426716141
0.798886827458256,0.92430426716141
0.6571428571428571,0.7714285714285715
0.16734693877551018,0.4048237476808905
0.7012987012987013,0.7012987012987013
0.23636363636363633,0.574025974025974
0.2530612244897959,0.4760667903525046
0.5543599257884972,0.5543599257884972
0.6018552875695733,0.6018552875695733
0.3269016697588126,0.3269016697588126
0.5280148423005566,0.5280148423005566
0.04601113172541744,0.04601113172541744
0.5747680890538034,0.7955473098330241
0.036734693877551024,0.036734693877551024
0.04601113172541744,0.04601113172541744
0.6571428571428571,0.7714285714285715
0.7651205936920222,0.7651205936920222
0.6645640074211503,0.6645640074211503
0.26567717996289425,0.47643784786641924
0.14211502782931354,0.3862708719851577
0.23636363636363633,0.574025974025974
0.48089053803339515,0.7588126159554731
0.5747680890538034,0.7955473098330241
0.6085343228200372,0.6085343228200372
0.32133580705009274,0.32133580705009274
0.41669758812615953,0.6794063079777366
0.2530612244897959,0.4760667903525046
0.02782931354359925,0.02782931354359925
0.486456400742115,0.6504638218923934
0.036734693877551024,0.036734693877551024
0.41669758812615953,0.6794063079777366
0.2530612244897959,0.4760667903525046
0.7721706864564007,0.7721706864564007
0.4371057513914656,0.4371057513914656
0.785899814471243,0.785899814471243
0.5543599257884972,0.5543599257884972
0.4805194805194805,0.4805194805194805
0.8868274582560297,0.8868274582560297
0.48089053803339515,0.7588126159554731
0.48089053803339515,0.7588126159554731
0.4445269016697588,0.4445269016697588
0.5499072356215213,0.5499072356215213
0.41669758812615953,0.6794063079777366
0.411873840445269,0.77291280148423
0.6571428571428571,0.7714285714285715
0.6608534322820038,0.6608534322820038
0.6645640074211503,0.6645640074211503
0.02782931354359925,0.02782931354359925
0.99443413729128,0.99443413729128
0.7012987012987013,0.7012987012987013
0.14211502782931354,0.3862708719851577
0.2530612244897959,0.4760667903525046
0.99443413729128,0.99443413729128
0.8942486085343229,0.8942486085343229
0.26567717996289425,0.47643784786641924
0.4831168831168831,0.7020408163265306
0.6645640074211503,0.6645640074211503
0.036734693877551024,0.036734693877551024
0.45343228200371055,0.45343228200371055
0.7706864564007422,0.7706864564007422
0.04601113172541744,0.04601113172541744
0.036734693877551024,0.036734693877551024
0.14211502782931354,0.3862708719851577
0.48089053803339515,0.7588126159554731
0.48089053803339515,0.7588126159554731
0.5202226345083488,0.8842300556586271
0.26567717996289425,0.47643784786641924
1.0,1.0
0.7833024118738404,0.7833024118738404
0.14211502782931354,0.3862708719851577
0.20816326530612242,0.5528756957328386
0.41669758812615953,0.6794063079777366
0.6452690166975882,0.6452690166975882
0.3706864564007421,0.5836734693877551
0.34100185528756954,0.34100185528756954
0.2530612244897959,0.4760667903525046
0.4946196660482374,0.4946196660482374
0.09536178107606677,0.4371057513914656
0.5202226345083488,0.8842300556586271
0.798886827458256,0.92430426716141
0.02782931354359925,0.02782931354359925
0.6608534322820038,0.6608534322820038
0.06456400742115029,0.06456400742115029
0.02782931354359925,0.02782931354359925
0.32133580705009274,0.32133580705009274
0.3131725417439703,0.5717996289424861
0.26567717996289425,0.47643784786641924
0.486456400742115,0.6504638218923934
0.48089053803339515,0.7588126159554731
0.16734693877551018,0.4048237476808905
0.6274582560296846,0.6274582560296846
0.486456400742115,0.6504638218923934
0.7769944341372913,0.7769944341372913
0.26567717996289425,0.47643784786641924
0.14211502782931354,0.3862708719851577
0.486456400742115,0.6504638218923934
